Id	Text	Info_Label	Risk_Level	Risk_Label_Reason	Original_Split
1236090948670476288	"Yung Diamond Princess where 1 passenger was found + w/ COVID-19 will be disinfected for 3 months in drydocking. Sa Greenhills, where 1 Muslim trader was found + w/ the virus will be on ""business as usual"" except for the prayer room. Hindi ba mukhang RACIST/PERA si Mayor Zamora?"	INFORMATIVE	Medium	informative but not High/Low	original_train
1241320911980113920	Note: These figures are ONLY from the United States where as of today there are currently 275 deaths from Coronavirus vs. 61,000+ two years ago.	INFORMATIVE	High	death/fatality	original_train
1236147036027678720	Kent Frasure and his wife Rebecca were trapped on the #DiamondPrincess Rebecca tested positive for #COVID19 Take his word on testing kits. Also, good news is that they’re both clear of the virus and finally going home	INFORMATIVE	Medium	informative but not High/Low	original_train
1236130296548020224	#Canada first community case #COVIDー19 probably time for Canada to take things seriously HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1245756527413166081	It's sad that the COVID 19 cases have now hit 110 and its upon us to to take all the necessary measures to stop its further spread. Below are some of the tips, courtesy of kiambu County that can help curb it. @USER @USER @USER #NyoroDelivers HTTPURL	INFORMATIVE	Low	prevention/advisory only	original_train
1236141844280602624	“Several Texans who traveled together to Egypt tested positive for coronavirus this week after returning to the Houston area. The first case in Oklahoma, announced Friday, was linked to a trip to Italy.” 2/	INFORMATIVE	High	new/first regional case or death	original_train
1236121189170307072	The current state on Boston's COVID-19 cases: the cases are related to Biogen meeting in Marriott Long Wharf from 24-27 Feb. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1244813631168163841	I am very happy to see that the US numbers for RECOVERIES from #COVID19 are going up. A couple of days ago it was less than 1K. 163,807 infections 3,008 deaths 5,846 recoveries Finally, we see more reported recoveries. This number should continue to rise very quickly.	INFORMATIVE	Low	recovery/discharge	original_train
1241686470890528770	#COVIDー19 Spain to extend state of emergency for another 2 weeks. Over 28,000 cases confirmed already and 1,720 deaths, 394 in the last 24 h... In Belgium, #lockdown was set to last until 5 April. Health Min said in an interview it could be extended for at least 8 more weeks.	INFORMATIVE	High	death/fatality	original_train
1241617496291057664	Three new cases of #COVID19 have been confirmed in #Nigeria As at 06:45am today (the 22nd of March) there are 25 confirmed cases of #COVID19 recorded in Nigeria Of the 25 confirmed cases, 2 have been discharged, with no death. HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1241819589052416002	BREAKING NEWS - Corey Prince Edward Island’s Public Heath Officer, Dr. Heather Morrison, is speaking now about COVID-19. She confirms there is a 3rd case of the virus on the Island Involves a woman in her twenties. She is at home and doing well with mild symptoms. HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_train
1241718096563507201	A former Milwaukee Firefighter and Navy veteran lost his battle with the coronavirus. The #Milwaukee County Medical Examiner said 66-year-old Lawrence Riley died this week after testing positive for the #coronavirus #Wisconsin HTTPURL	INFORMATIVE	High	death/fatality	original_train
1245805072262537220	Interesting statistic here: 22 Turkish Cypriot citizens have died from #coronavirus in the UK. But in Turkish Republic of Northern Cyprus, no Turkish Cypriots have died so far. The two deaths there were elderly German tourists. #Corona HTTPURL	INFORMATIVE	High	death/fatality	original_train
1241364452626378756	BREAKING NEWS : According to @USER reports, we have 10 new cases of CoronaVirus in Nigeria , 3 in Abuja and 7 in Lagos🥺 HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1243044944207433729	#WuhanVirus : #China has reported no new local #coronavirus infections for the second consecutive day, but the number of imported #COVID2019 cases sharply rose to 67 in a day after the deadly virus was brought under control in its epicentre #Wuhan. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1241677626315624449	Pakistan coronavirus case update: there are currently 657 cases, 60.5% of which can be traced to the Taftan quarantine camp. So far, there have been three deaths and five patients have recovered.	INFORMATIVE	Low	recovery/discharge	original_train
1241443201141129222	As of March 20, 2020, Sedgwick County, Kansas has only one known case of COVID-19. In accordance with the Trump Administration's recommendations and with Gov. Kelly's State of Disaster Emergency Declaration, efforts to mitigate the spread of the disease have been implemented.	INFORMATIVE	Medium	informative but not High/Low	original_train
1241799071221919746	Latest from @USER today: there are 830 positive cases of #coronavirus in Florida. 13 residents have died from the virus #BN9Covid19 @USER Cases in Bay Area counties: Hillsborough: 50 Pinellas: 30 Manatee: 13 Polk: 11 Pasco: 8 Citrus: 8 Hernando: 5 HTTPURL	INFORMATIVE	High	death/fatality	original_train
1236155440129400833	WHY FFS? Ah MONEY!! Butte County proclaimed a local emergency and declared a local public health emergency in response to coronavirus. Butte County remains without any confirmed cases of coronavirus. One person being tested... HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1251365485595123713	All primary contacts (though asymptomatic) were tested for #COVID19. The entire inliving block was immediately put under quarantine, containment zone &amp; INS Angre under lockdown. Action being taken as per established protocol. No cases of infection onboard ships &amp; submarines: Navy	INFORMATIVE	Low	negative/no confirmed/suspected case	original_train
1240175213163220992	#FakeNews - FM @USER has NOT shown ANY symptoms of #covid19 - he has gone into self isolation as a Precaution, mandatory quarantine period is upon Recommendation of doctors that too of 5 days. He was tested NEGATIVE upon Arrival at Beijing, latest reports due in some hrs.	INFORMATIVE	Low	negative/no confirmed/suspected case	original_train
1235573652294262785	VA announces first veteran coronavirus case; patient hospitalized at VA Palo Alto HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1246011309851803648	Todays UK #Coronavirus Deaths as a percentage of UK population; UK Population: 67,800,263 Coronavirus Deaths: 2,921 Percentage of deaths in UK: 0.0043% WITH corona virus, NOT necessarily FROM coronavirus (also not specifically #Covid_19 ?) #covid19UK	INFORMATIVE	High	death/fatality	original_train
1246819011519606785	This WA state couple in their mid-70s are two of the first patients to recover from #COVID-19 after joining the @USER trial of remdesivir. Josie Taylor said it was her duty to help. HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1247376535381659648	Eleven members of Zia Pueblo in Sandoval County have tested positive for COVID-19, New Mexico In Depth has learned. The nature of the fast-spreading virus put tribal and state officials on alert Monday. HTTPURL HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1247505368546185221	Kenya: #COVID19 updates. 3 have recovered 14posotive 12 Kenyans 2 foreign nationals 4 from quarantine 10 from surveliance 172 in total 14 moved to various isolation facilities #KomeshaCorona	INFORMATIVE	Low	recovery/discharge	original_train
1244643723293540355	#JUSTIN: Maharashtra: 39 people have been discharged from hospitals so far after recovering from the novel coronavirus infection, including 14 in Mumbai.	INFORMATIVE	Low	recovery/discharge	original_train
1236102705594208261	Just learned more information about the patient in Charleston County. MUSC says it received confirmation from DHEC of a presumed positive COVID19 test for one of its team members the evening of March 6. #coronavirus #COVID19 #WIS10	INFORMATIVE	Medium	informative but not High/Low	original_train
1246969180047491072	#Hubei Province on Sun reported zero new confirmed cases and 3 new deaths, with the total deaths at 3,210. The province reported 35 new asymptomatic #COVID19 patients on Sun. A total of 705 asymptomatic patients are under medical observation with 5 released from quarantine. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1245504491102887936	"NH DHHS confirms 4th fatality from COVID-19 was a female more than 60 years old living in Sullivan County with ""underlying medical conditions."" #covid19nh"	INFORMATIVE	High	death/fatality	original_train
1241745807478362113	A growing evidence COVID-19 transmission is facilitated in confined settings, a large cluster (634 confirmed cases) of COVID-19 secondary infections occurred aboard a cruise ship in Japan, representing about one fifth of the persons aboard who were tested for the virus.	INFORMATIVE	High	public/high-risk facility affected	original_train
1246698129631653893	Spain recorded a second successive daily drop in coronavirus-related deaths with 809 fatalities, official figures showed Saturday, Thecitypulsenews reports The total number of deaths in Spain now stands at 11,744, second only to Italy. A record 950 peopl… HTTPURL	INFORMATIVE	Low	cases/deaths decreasing	original_train
1236090021498757121	@USER NC has 2 COVID19 cases from Italy and Washington. Trump is an idiot.	INFORMATIVE	Medium	informative but not High/Low	original_train
1236154082470944768	Bonifacio Global City together with the city government of Taguig, ensures to prioritize the public health and safety of their citizens after Deloitte Philippines confirmed a COVID-19 infected employee. #SMNINews #coronavirus #publichealth HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_train
1236129953827229696	My 11:00 pm producer just called to say not to bother with my weather headline because of #BreakingNews just into ABC7... Lee County has its first reported case of #COVIDー19. That’s the #CoronaVirus. Watch WZVN at 11. #SWFL #FortMyers #CapeCoral #LehighAcres #BonitaSprings HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
